facility_id,cehrt_id,developer_name,product_name
230105,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230108,0015CE8T574Z66D,"Medisolv, Inc.",ENCOR-e
230110,0015CU18C3B754T,Epic Systems Corporation,Electronic Case Reporting
230117,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
230121,0015CRB1BEK2HLT,Secure Exchange Solutions,SES Direct
230130,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230132,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
230133,0015CRQ7GF3YTY7,Secure Exchange Solutions,SES Direct
230141,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230142,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230144,nan,nan,
230146,0015CCL4ANK5T16,Epic Systems Corporation,Beacon Cancer Registry Reporting
230151,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230156,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
230165,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
230167,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230174,0015CJN3GDZ9GJE,Secure Exchange Solutions,SES Direct
230176,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230180,0015C8LBU9NC5UB,Epic Systems Corporation,EpicCare Ambulatory Base
230193,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230195,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
230197,nan,nan,
230207,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230208,0015CGC7WVU33RR,Epic Systems Corporation,Beacon Cancer Registry Reporting
230216,0015C2XBM59VCV5,Secure Exchange Solutions,SES Direct
230217,0015CGF2VBT9WTU,Cerner Corporation,HealtheAnalytics: Promoting Interoperability
230222,0015C8LBU9NC5UB,Epic Systems Corporation,EpicCare Ambulatory Base
230227,0015C8KJ38G8XKU,Imprivata,FairWarning® Patient Privacy Monitoring
230230,0015CGC7WVU33RR,Epic Systems Corporation,Beacon Cancer Registry Reporting
230236,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
230239,0015CJ7XNL7DXU5,Secure Exchange Solutions,SES Direct
230241,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
230244,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
230254,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
230259,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
230264,0015C40C0YCP4T4,MedAllies,MedAllies Direct Solutions™
230269,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230270,0015CN36YHY9RBC,Epic Systems Corporation,Electronic Case Reporting
230273,0015CQY4L8K8V1D,Imprivata,Imprivata FairWarning
230275,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
230277,0015CQY4L8K8V1D,Imprivata,Imprivata FairWarning
230279,nan,nan,
230297,0015CJD8B25E5KY,Imprivata,Imprivata FairWarning
230301,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
230302,0015CCL4ANK5T16,Epic Systems Corporation,Beacon Cancer Registry Reporting
230303,0015CRQ7GF3YTY7,Secure Exchange Solutions,SES Direct
231300,nan,nan,
231301,0015C6BAM1VSL81,Cerner Corporation,Electronic Case Reporting
231303,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
231304,0015C3K2NHQ39SL,Epic Systems Corporation,Electronic Case Reporting
231305,nan,nan,
231306,nan,nan,
231307,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
231308,nan,nan,
231310,0015CTU9MP4EP7C,Epic Systems Corporation,Beaker Reportable Labs Reporting
231311,0015CT0PPT32RH0,Persivia,Persivia Platform
231312,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
231313,0015CP587BP0W9H,"Inpriva, Inc.",hDirect Network Services
231314,0015C7URE9RTG1U,"Inpriva, Inc.",hDirect Network Services
231315,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
231316,0015CTU9MP4EP7C,Epic Systems Corporation,Beaker Reportable Labs Reporting
231318,0015CHA02ZW66FN,Epic Systems Corporation,Beacon Cancer Registry Reporting
231319,0015CHA02ZW66FN,Epic Systems Corporation,Beacon Cancer Registry Reporting
231320,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
231321,0015CLV7UKW65LQ,"Medisolv, Inc.",ENCOR-e
231322,0015C8BFC12SJA8,Cerner Corporation,Electronic Case Reporting
231323,0015CU18C3B754T,Epic Systems Corporation,Electronic Case Reporting
231324,0015C9QX76NBY85,Secure Exchange Solutions,SES Direct
231325,0015C8LBU9NC5UB,Epic Systems Corporation,EpicCare Ambulatory Base
231326,0015CGC7WVU33RR,Epic Systems Corporation,Beacon Cancer Registry Reporting
231327,0015CGC7WVU33RR,Epic Systems Corporation,Beacon Cancer Registry Reporting
231328,nan,nan,
231329,0015CW40F8CZL04,DrFirst,Rcopia
231330,0015CP4LYG26BQE,Cerner Corporation,HealthSentry
231331,0015CGC7WVU33RR,Epic Systems Corporation,Beacon Cancer Registry Reporting
231332,0015CPR3LFS6VXN,Epic Systems Corporation,Beacon Cancer Registry Reporting
231333,0015CHA02ZW66FN,Epic Systems Corporation,Beacon Cancer Registry Reporting
231337,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
231338,0015CU18C3B754T,Epic Systems Corporation,Electronic Case Reporting
231339,0015CU18C3B754T,Epic Systems Corporation,Electronic Case Reporting
231340,0015CMA6L1BK4EG,"Inpriva, Inc.",hDirect Network Services
233300,nan,nan,
240001,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240002,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240004,0015CSL2WQV3DHJ,Epic Systems Corporation,Electronic Case Reporting
240006,0015CZ9CRW4ZSL2,Epic Systems Corporation,Electronic Case Reporting
240010,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
240014,0015CQ2WP2DLD4Z,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
240018,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
240019,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240020,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240022,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240030,0015CYK6PU0HZ5Z,"Surescripts, LLC",Surescripts Clinical Direct Messaging
240036,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
240038,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240040,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240043,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
240044,0015CSX85TTX1E2,Cerner Corporation,HealtheAnalytics: Promoting Interoperability
240047,0015C7EC470VKK7,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
240050,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240052,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240053,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
240056,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240057,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240064,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240066,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
240069,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240071,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240075,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240076,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240078,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240080,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240084,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240088,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
240093,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
240100,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240101,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
240104,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240106,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
240115,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
240141,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240166,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
240187,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
240206,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
240207,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240210,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240213,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
240214,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241301,0015C4RL6KTR75G,Orion Health,Communicate
241302,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241303,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241304,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241305,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241306,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
241308,0015C7EC470VKK7,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
241309,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241311,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241312,0015CWT07VP3BCF,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
241313,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241314,0015CF9MEL05MFR,Epic Systems Corporation,Beaker Reportable Labs Reporting
241315,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241316,0015CE283Y1MF9K,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
241317,0015C78BJ5NTJ4D,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
241318,nan,nan,
241319,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241320,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241321,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241322,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241323,nan,nan,
241325,0015C24D6HD4Y5V,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241326,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241327,0015CA62SU22ES3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
241328,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241329,0015CNE4K2S4QA9,Epic Systems Corporation,Electronic Case Reporting
241330,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241332,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241333,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
241334,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241335,0015CUU3SZK16E8,Epic Systems Corporation,EpicCare Ambulatory Base
241336,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241337,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
241338,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
241339,0015CJ1HAB8N8YU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Patient and Consumer Health Portal
241340,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241341,0015CTH9PJ00BP3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241342,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241343,0015CJ1HAB8N8YU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Patient and Consumer Health Portal
241344,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
241345,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
241346,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
241347,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241348,0015CJ1HAB8N8YU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Patient and Consumer Health Portal
241349,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241350,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241351,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241353,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241354,0015CPP9UWM5S57,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241355,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241356,0015CE4ZA0U9SDJ,DrFirst,Rcopia
241357,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241358,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
241359,0015CJ1HAB8N8YU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Patient and Consumer Health Portal
241360,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241361,0015CVV17E9ZY7H,Epic Systems Corporation,Electronic Case Reporting
241362,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241363,0015CZX5HRM3R6T,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241364,0015CE283Y1MF9K,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
241365,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241366,0015C24D6HD4Y5V,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241367,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241368,0015C5VF29ZXZ3P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241369,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241370,0015CK882NAC5FS,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241371,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241372,0015CYK6PU0HZ5Z,"Surescripts, LLC",Surescripts Clinical Direct Messaging
241373,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241374,0015CJ1HAB8N8YU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Patient and Consumer Health Portal
241375,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
241376,0015CW40F8CZL04,DrFirst,Rcopia
241377,0015C4RL6KTR75G,Orion Health,Communicate
241378,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
241379,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
241380,0015C4RL6KTR75G,Orion Health,Communicate
241381,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
243300,nan,nan,
243302,nan,nan,
250001,0015CTG5AGX4QGH,Epic Systems Corporation,Beacon Cancer Registry Reporting
250002,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
250004,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
250006,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250007,0015CSU4PE5PV37,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
250009,0015CXL7W1YU7MZ,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
250017,nan,nan,
250018,nan,nan,
250019,0015C9KK3N49QA2,Imprivata,FairWarning® Patient Privacy Monitoring
250020,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
250025,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
250027,0015CNS1HZ6UJH3,"athenahealth, Inc.",athenaClinicals
250031,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
250034,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250036,0015CLW3TP556S4,MedAllies,MedAllies Direct Solutions™
250038,0015C3GJM19MA37,Imprivata,Imprivata FairWarning
250040,0015CZG73Q1K55X,Epic Systems Corporation,Beacon Cancer Registry Reporting
250042,nan,nan,
250043,0015C9SXP6BEN3Z,Cerner Corporation,Electronic Lab Results
250044,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250048,0015CVE0NUW5RTT,Epic Systems Corporation,EpicCare Inpatient Base
250049,0015CXZ21PBQ54A,Azalea Health,ChartAccess ®
250050,0015CQ482NTZ8GG,Secure Exchange Solutions,SES Direct
250057,0015C946ANU9N81,MedAllies,MedAllies Direct Solutions™
250058,0015CAM1MLV2KZK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
250061,0015CQT7URF86HV,Persivia,Persivia Platform
250067,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
250069,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
250072,0015C3GJM19MA37,Imprivata,Imprivata FairWarning
250077,0015CM5XCP8CDD0,Cerner Corporation,Electronic Case Reporting
250078,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
250081,nan,nan,
250082,0015CAZ23YAH1DX,Secure Exchange Solutions,SES Direct
250084,0015CR8535UDY24,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
250085,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
250093,0015CSB0AXR5802,Secure Exchange Solutions,SES Direct
250094,0015CPE9ARQ008M,Imprivata,Imprivata FairWarning
250095,0015CW40F8CZL04,DrFirst,Rcopia
250096,0015CSU4PE5PV37,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
250097,nan,nan,
250099,0015CRR1YR7RP21,Wellsky,WellSky Specialty Care
250100,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250102,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250104,0015CBS7H6JUF5Y,MedAllies,MedAllies Direct Solutions™
250117,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
250123,0015CZG73Q1K55X,Epic Systems Corporation,Beacon Cancer Registry Reporting
250124,nan,nan,
250127,nan,nan,
250134,nan,nan,
250136,0015CSU4PE5PV37,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
250138,0015CSU4PE5PV37,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
250141,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
250151,nan,nan,
250152,nan,nan,
250162,0015CEA2XUM6B27,Epic Systems Corporation,EpicCare Inpatient Base
250167,0015C54G7L54DLK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
250168,0015CTG5AGX4QGH,Epic Systems Corporation,Beacon Cancer Registry Reporting
250172,0015CXZ21PBQ54A,Azalea Health,ChartAccess ®
251300,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
251302,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
251304,nan,nan,
251305,nan,nan,
251307,nan,nan,
251308,0015CRG0QJ69R7T,Veradigm,Veradigm FollowMyHealth®
251309,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
251312,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
251313,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
251315,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
251316,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
251317,nan,nan,
251318,nan,nan,
251319,0015CTG5AGX4QGH,Epic Systems Corporation,Beacon Cancer Registry Reporting
251320,0015CP587BP0W9H,"Inpriva, Inc.",hDirect Network Services
251322,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
251323,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
251324,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
251325,nan,nan,
251326,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
251327,0015C9BQE79R6UR,DrFirst,Rcopia
251330,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
251331,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
251333,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
251334,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
251335,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
251336,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
